응답자 ID,Training 선호 스타일,Training 비선호 스타일,Validation 선호 스타일,Validation 비선호 스타일
63529,"W_08410_00_cityglam_W_127732.json, W_06433_19_lounge_W_127759.json, W_05619_00_ecology_W_127757.json","W_04010_50_feminine_W_127752.json, W_08156_60_space_W_127744.json, W_18249_50_feminine_W_127727.json, W_03925_80_bodyconscious_W_127755.json, W_19492_00_ecology_W_127748.json",W_05619_00_ecology_W_127757.json,W_18249_50_feminine_W_127727.json
63530,"W_08763_70_hippie_W_127787.json, W_06461_00_ecology_W_127782.json, W_10492_60_minimal_W_127811.json, W_07452_70_disco_W_127779.json","W_14869_60_minimal_W_127786.json, W_03092_50_feminine_W_127785.json, W_01389_10_sportivecasual_W_127783.json",W_08837_10_sportivecasual_W_127799.json,"W_00359_90_grunge_W_127789.json, W_01389_10_sportivecasual_W_127783.json"
63532,"W_01234_10_sportivecasual_W_127849.json, W_08885_10_sportivecasual_W_127841.json, W_13955_60_minimal_W_127836.json",,W_01234_10_sportivecasual_W_127849.json,
63533,"W_12984_00_ecology_W_127922.json, W_07944_80_powersuit_W_127904.json, W_04067_80_bodyconscious_W_127920.json",W_01170_90_lingerie_W_127888.json,W_09089_60_minimal_W_127893.json,
63534,"W_09001_10_athleisure_W_127932.json, W_08912_90_hiphop_W_127930.json, W_05250_70_punk_W_127969.json",W_08498_80_bodyconscious_W_127945.json,W_09001_10_athleisure_W_127932.json,
63535,,"W_13099_80_powersuit_W_127987.json, W_01380_10_sportivecasual_W_128015.json",,W_08262_50_feminine_W_127992.json
63536,"W_09664_19_normcore_W_128075.json, W_14406_10_sportivecasual_W_128065.json","W_14273_80_bodyconscious_W_128037.json, W_11269_60_popart_W_128027.json, W_03504_60_popart_W_128035.json, W_02073_70_punk_W_128036.json",,
63537,"W_05181_50_feminine_W_128092.json, W_03573_10_sportivecasual_W_128090.json, W_08680_00_cityglam_W_128114.json, W_05508_10_sportivecasual_W_128082.json, W_02487_10_athleisure_W_128115.json, W_07944_80_powersuit_W_128087.json, W_02244_60_space_W_128077.json","W_05653_80_bodyconscious_W_128104.json, W_14195_00_cityglam_W_128081.json, W_18080_90_kitsch_W_128096.json",W_05181_50_feminine_W_128092.json,"W_05653_80_bodyconscious_W_128104.json, W_18080_90_kitsch_W_128096.json, W_00624_80_bodyconscious_W_128095.json"
63538,W_05088_70_hippie_W_128128.json,"W_08139_10_athleisure_W_128165.json, W_11176_60_popart_W_128152.json, W_05246_80_bodyconscious_W_128129.json, W_10646_80_bodyconscious_W_128145.json",,"W_08621_00_cityglam_W_128147.json, W_08139_10_athleisure_W_128165.json"
63539,"W_03442_19_genderless_W_128191.json, W_05786_10_sportivecasual_W_128182.json","W_05502_00_ecology_W_128197.json, W_02456_10_sportivecasual_W_128190.json, W_06049_10_athleisure_W_128207.json, W_14787_60_minimal_W_128185.json, W_18109_70_hippie_W_128178.json, W_11256_80_bodyconscious_W_128212.json",,"W_05502_00_ecology_W_128197.json, W_14787_60_minimal_W_128185.json, W_11256_80_bodyconscious_W_128212.json"
63540,,W_10207_00_oriental_W_128239.json,,W_05760_60_minimal_W_128235.json
63541,"W_19311_70_punk_W_128299.json, W_14736_80_bodyconscious_W_128316.json, W_08063_90_hiphop_W_128317.json, W_07526_70_hippie_W_128315.json, W_08119_10_athleisure_W_128294.json",W_08810_10_sportivecasual_W_128303.json,,
63542,"W_09984_19_genderless_W_128362.json, W_07944_80_powersuit_W_128366.json, W_01154_10_athleisure_W_128369.json",W_08693_80_bodyconscious_W_128350.json,,
63543,,"W_02588_70_hippie_W_128390.json, W_00191_10_sportivecasual_W_128394.json, W_02444_70_punk_W_128382.json, W_05670_10_athleisure_W_128378.json",,W_00191_10_sportivecasual_W_128394.json
63544,,"W_13858_80_bodyconscious_W_128450.json, W_14420_10_athleisure_W_128453.json, W_14940_60_minimal_W_128464.json, W_08167_60_minimal_W_128423.json, W_09410_90_lingerie_W_128442.json",,
63545,"W_10299_90_kitsch_W_128492.json, W_09427_19_normcore_W_128495.json, W_08322_19_normcore_W_128496.json, W_14897_10_sportivecasual_W_128503.json, W_07461_70_hippie_W_128490.json, W_02511_19_normcore_W_128512.json, W_03842_50_feminine_W_128513.json, W_04993_70_hippie_W_128515.json, W_02378_10_sportivecasual_W_128494.json, W_08733_90_grunge_W_128501.json, W_02230_60_space_W_128481.json, W_00682_70_punk_W_128482.json, W_17097_70_hippie_W_128499.json, W_03587_10_sportivecasual_W_128519.json","W_14031_80_bodyconscious_W_128508.json, W_08610_90_grunge_W_128484.json, W_19342_70_hippie_W_128474.json, W_01133_60_minimal_W_128506.json, W_10981_50_feminine_W_128472.json, W_04087_10_athleisure_W_128511.json, W_03385_00_cityglam_W_128493.json, W_14959_19_normcore_W_128504.json, W_13846_60_minimal_W_128514.json, W_13859_10_athleisure_W_128478.json, W_00217_60_space_W_128498.json, W_08408_90_kitsch_W_128509.json, W_08639_10_sportivecasual_W_128486.json, W_08637_90_kitsch_W_128476.json, W_11927_00_oriental_W_128510.json, W_13444_50_classic_W_128497.json, W_18505_80_powersuit_W_128516.json, W_02277_80_bodyconscious_W_128483.json, W_10919_00_ecology_W_128485.json, W_02082_50_feminine_W_128480.json, W_04035_19_normcore_W_128520.json, W_10614_80_bodyconscious_W_128491.json, W_11256_80_bodyconscious_W_128500.json, W_03767_60_popart_W_128473.json, W_11422_00_ecology_W_128477.json, W_10655_50_feminine_W_128488.json, W_10183_00_oriental_W_128518.json, W_08674_80_bodyconscious_W_128475.json, W_12003_60_minimal_W_128489.json","W_03842_50_feminine_W_128513.json, W_03531_19_normcore_W_128479.json, W_08733_90_grunge_W_128501.json, W_03587_10_sportivecasual_W_128519.json","W_14357_70_disco_W_128507.json, W_01273_90_lingerie_W_128517.json, W_13859_10_athleisure_W_128478.json, W_19356_50_feminine_W_128505.json, W_02277_80_bodyconscious_W_128483.json, W_14039_00_cityglam_W_128502.json, W_11256_80_bodyconscious_W_128500.json, W_04801_19_lounge_W_128487.json"
63546,W_01395_10_athleisure_W_128544.json,"W_07412_70_disco_W_128549.json, W_13735_90_lingerie_W_128526.json, W_11167_00_cityglam_W_128535.json, W_00334_70_hippie_W_128557.json",,
63547,"W_03044_19_normcore_M_128578.json, W_02724_00_metrosexual_M_128576.json, T_15443_10_sportivecasual_M_128606.json, W_02777_90_hiphop_M_128591.json","T_15464_60_mods_M_128597.json, W_27138_60_mods_M_128605.json, W_12581_70_hippie_M_128573.json","W_17447_80_bold_M_128590.json, W_33006_60_mods_M_128613.json","W_27138_60_mods_M_128605.json, T_06590_10_sportivecasual_M_128614.json, W_17874_80_bold_M_128582.json"
63548,,W_02567_10_sportivecasual_W_128627.json,,
63550,W_08767_60_minimal_W_128705.json,W_08693_80_bodyconscious_W_128715.json,,
63552,,"W_03992_70_punk_W_128763.json, W_07625_70_hippie_W_128738.json",W_00716_60_minimal_W_128746.json,W_03992_70_punk_W_128763.json
63555,"W_18670_00_ecology_W_128791.json, W_04068_10_athleisure_W_128817.json",W_08589_80_bodyconscious_W_128814.json,W_18670_00_ecology_W_128791.json,
63556,"W_11912_50_feminine_W_128844.json, W_08180_80_bodyconscious_W_128822.json, W_01951_90_hiphop_W_128856.json, W_08898_10_athleisure_W_128858.json, W_00754_10_sportivecasual_W_128833.json, W_08301_10_athleisure_W_128841.json","W_09551_00_cityglam_W_128832.json, W_11938_70_hippie_W_128821.json",W_11912_50_feminine_W_128844.json,W_09551_00_cityglam_W_128832.json
63557,"W_17532_70_hippie_M_128887.json, W_01549_50_ivy_M_128902.json, W_09765_50_ivy_M_128894.json","W_04541_10_sportivecasual_M_128883.json, W_17445_80_bold_M_128888.json, W_09125_60_mods_M_128911.json","W_17532_70_hippie_M_128887.json, W_01549_50_ivy_M_128902.json",W_17783_80_bold_M_128880.json
30790,"W_09843_10_sportivecasual_M_055639.json, W_33023_10_sportivecasual_M_055647.json, W_39995_19_normcore_M_055673.json, W_06863_60_mods_M_055675.json, W_31568_19_normcore_M_055682.json, W_07382_00_metrosexual_M_055638.json, W_06511_50_ivy_M_055641.json, W_26237_50_ivy_M_055658.json, W_26425_90_hiphop_M_055670.json, W_26363_19_normcore_M_055648.json","W_16774_00_metrosexual_M_055654.json, W_25835_10_sportivecasual_M_055664.json, W_28604_10_sportivecasual_M_055657.json, W_16719_70_hippie_M_055643.json, W_25712_90_hiphop_M_055637.json, W_32460_50_ivy_M_055674.json, W_32797_90_hiphop_M_055645.json, W_24769_60_mods_M_055650.json, W_32975_80_bold_M_055636.json, W_06519_50_ivy_M_055649.json, W_06809_00_metrosexual_M_055646.json, W_10823_50_ivy_M_055666.json, W_00088_10_sportivecasual_M_055672.json, W_48687_60_mods_M_055642.json, W_06213_90_hiphop_M_055653.json, W_15364_00_metrosexual_M_055679.json, W_16092_80_bold_M_055652.json, W_31979_19_normcore_M_055681.json, W_30406_60_mods_M_055634.json, W_24923_00_metrosexual_M_055671.json, W_25602_90_hiphop_M_055678.json, W_24845_80_bold_M_055677.json, W_07252_90_hiphop_M_055662.json, W_29485_10_sportivecasual_M_055680.json, W_27042_60_mods_M_055659.json, W_26359_19_normcore_M_055640.json, W_24886_70_hippie_M_055660.json, W_12210_80_bold_M_055644.json, W_30435_80_bold_M_055661.json, W_26489_70_hippie_M_055676.json, W_25553_60_mods_M_055667.json, W_00553_10_sportivecasual_M_055655.json, W_12398_80_bold_M_055669.json, W_30688_50_ivy_M_055633.json, W_15257_00_metrosexual_M_055663.json, W_15661_70_hippie_M_055651.json",,"W_07187_70_hippie_M_055668.json, W_31823_19_normcore_M_055665.json, W_10823_50_ivy_M_055666.json, W_48687_60_mods_M_055642.json, W_24923_00_metrosexual_M_055671.json, W_27042_60_mods_M_055659.json, W_25411_70_hippie_M_055635.json, W_17767_19_normcore_M_055656.json, W_15661_70_hippie_M_055651.json"
63559,W_05835_10_sportivecasual_W_129008.json,"W_14211_60_minimal_W_128986.json, W_08246_80_bodyconscious_W_128988.json, W_00194_50_classic_W_128977.json, W_00613_60_minimal_W_129011.json",W_18058_50_classic_W_129002.json,W_08246_80_bodyconscious_W_128988.json
63558,"W_10028_50_classic_W_128952.json, W_08866_10_sportivecasual_W_128933.json, W_01212_10_sportivecasual_W_128958.json","W_03258_00_ecology_W_128957.json, W_13689_80_bodyconscious_W_128955.json, W_08838_10_athleisure_W_128941.json","W_10028_50_classic_W_128952.json, W_08866_10_sportivecasual_W_128933.json",W_03258_00_ecology_W_128957.json
63561,"W_06049_10_athleisure_W_129066.json, W_06099_10_sportivecasual_W_129058.json",,,
63562,W_06040_90_hiphop_W_129114.json,"W_01379_19_normcore_W_129101.json, W_08467_80_bodyconscious_W_129105.json, W_10963_00_oriental_W_129090.json",,"W_08467_80_bodyconscious_W_129105.json, W_14796_60_minimal_W_129070.json"
63563,W_08874_10_sportivecasual_W_129165.json,"W_03787_80_bodyconscious_W_129162.json, W_07844_00_oriental_W_129139.json, W_01993_00_oriental_W_129148.json, W_14831_60_space_W_129152.json",,
63564,"W_13323_00_ecology_W_129205.json, W_19192_60_minimal_W_129209.json, W_01395_10_athleisure_W_129206.json, W_01378_10_sportivecasual_W_129181.json, W_01380_10_sportivecasual_W_129214.json","W_03925_80_bodyconscious_W_129186.json, W_18080_90_kitsch_W_129179.json, W_02343_60_space_W_129193.json, W_18093_00_ecology_W_129180.json, W_14544_00_cityglam_W_129213.json",,"W_18080_90_kitsch_W_129179.json, W_18093_00_ecology_W_129180.json"
63565,W_04192_60_minimal_W_129225.json,W_01955_80_bodyconscious_W_129219.json,,
63566,"W_03784_00_cityglam_W_129271.json, W_13329_50_feminine_W_129282.json, W_01075_10_sportivecasual_W_129280.json, W_05757_70_military_W_129276.json","W_18679_00_ecology_W_129296.json, W_00334_70_hippie_W_129284.json","W_13329_50_feminine_W_129282.json, W_01075_10_sportivecasual_W_129280.json","W_19003_50_feminine_W_129274.json, W_12002_60_minimal_W_129283.json"
63567,W_19543_00_oriental_W_129342.json,"W_18546_50_classic_W_129353.json, W_07657_60_popart_W_129321.json, W_19024_80_powersuit_W_129323.json, W_07785_70_hippie_W_129355.json, W_07578_19_lounge_W_129344.json, W_02497_00_ecology_W_129325.json",,W_18546_50_classic_W_129353.json
63568,,W_14085_50_feminine_W_129378.json,T_04101_10_sportivecasual_W_129409.json,
63569,"W_09109_10_sportivecasual_W_129418.json, W_01188_90_kitsch_W_129432.json, W_14604_80_powersuit_W_129440.json, W_19192_60_minimal_W_129438.json, W_19228_70_disco_W_129422.json, W_05725_19_lounge_W_129460.json, W_03457_60_minimal_W_129429.json, W_02403_70_punk_W_129439.json, W_01378_10_sportivecasual_W_129426.json, W_14799_80_powersuit_W_129415.json, W_03536_70_military_W_129414.json","W_07840_19_normcore_W_129436.json, W_18857_50_classic_W_129420.json, W_06476_00_cityglam_W_129450.json, W_19818_70_punk_W_129455.json, W_19735_90_grunge_W_129424.json, W_02390_60_minimal_W_129446.json, W_06393_19_lounge_W_129419.json, W_08845_10_sportivecasual_W_129443.json, W_01109_80_bodyconscious_W_129456.json, W_01266_10_athleisure_W_129451.json, W_13663_90_hiphop_W_129441.json, W_07651_90_kitsch_W_129416.json, W_05754_90_lingerie_W_129449.json, W_13329_50_feminine_W_129453.json, W_15042_19_lounge_W_129444.json, W_02277_80_bodyconscious_W_129431.json, W_13070_50_feminine_W_129445.json, W_14173_90_kitsch_W_129457.json, W_08139_10_athleisure_W_129434.json, W_13803_80_bodyconscious_W_129448.json, W_18739_70_military_W_129430.json, W_19318_19_genderless_W_129427.json, W_18902_50_feminine_W_129428.json, W_14108_60_minimal_W_129454.json, W_18353_80_powersuit_W_129423.json, W_13841_60_minimal_W_129421.json, W_00374_19_genderless_W_129461.json, W_05619_00_ecology_W_129433.json, W_06102_10_athleisure_W_129459.json, W_08957_19_normcore_W_129452.json, W_05950_00_cityglam_W_129425.json, W_10222_00_oriental_W_129458.json, W_18422_50_classic_W_129412.json, W_18335_00_oriental_W_129442.json, W_13795_60_space_W_129413.json","W_14785_00_cityglam_W_129417.json, W_03536_70_military_W_129414.json","W_01020_50_feminine_W_129437.json, W_13329_50_feminine_W_129453.json, W_02277_80_bodyconscious_W_129431.json, W_08139_10_athleisure_W_129434.json, W_11375_19_normcore_W_129435.json, W_18353_80_powersuit_W_129423.json, W_05619_00_ecology_W_129433.json"
63570,"W_07851_70_disco_W_129472.json, W_11626_60_minimal_W_129502.json, W_09020_00_ecology_W_129483.json",W_13696_90_kitsch_W_129491.json,,W_13696_90_kitsch_W_129491.json
63571,"W_06734_60_mods_M_129534.json, W_15201_10_sportivecasual_M_129547.json, W_16082_60_mods_M_129542.json, W_12458_50_ivy_M_129549.json, W_04649_10_sportivecasual_M_129555.json, W_16231_80_bold_M_129544.json, W_12843_19_normcore_M_129531.json, W_09168_80_bold_M_129536.json, W_12811_60_mods_M_129509.json, W_15241_60_mods_M_129550.json","W_17207_00_metrosexual_M_129554.json, W_07764_70_hippie_M_129535.json, W_17265_19_normcore_M_129523.json, W_17583_80_bold_M_129511.json, W_12805_50_ivy_M_129533.json, W_15618_70_hippie_M_129526.json, W_06739_90_hiphop_M_129512.json, W_15623_70_hippie_M_129551.json, W_17926_19_normcore_M_129556.json, W_07001_19_normcore_M_129557.json, W_15900_90_hiphop_M_129537.json, W_17553_19_normcore_M_129540.json, W_15270_60_mods_M_129525.json, W_07133_60_mods_M_129517.json, W_02855_10_sportivecasual_M_129522.json, W_10814_50_ivy_M_129516.json, W_16299_10_sportivecasual_M_129539.json, W_02794_90_hiphop_M_129528.json, W_01681_90_hiphop_M_129545.json, W_16348_90_hiphop_M_129520.json, W_06784_90_hiphop_M_129553.json, W_17361_80_bold_M_129527.json, W_15093_50_ivy_M_129524.json, W_04587_10_sportivecasual_M_129530.json, W_15172_00_metrosexual_M_129538.json, W_00815_19_normcore_M_129515.json, W_01759_19_normcore_M_129548.json, W_15305_80_bold_M_129552.json, W_17944_70_hippie_M_129543.json, W_12729_00_metrosexual_M_129529.json, W_02740_50_ivy_M_129508.json, W_15415_80_bold_M_129519.json, W_16025_19_normcore_M_129532.json, W_15471_10_sportivecasual_M_129514.json, W_06781_70_hippie_M_129518.json, W_06915_00_metrosexual_M_129521.json, W_00492_50_ivy_M_129541.json",,"W_06739_90_hiphop_M_129512.json, W_16485_00_metrosexual_M_129546.json, W_15225_00_metrosexual_M_129513.json, W_15270_60_mods_M_129525.json, W_02794_90_hiphop_M_129528.json, W_17944_70_hippie_M_129543.json, W_15394_70_hippie_M_129510.json, W_00492_50_ivy_M_129541.json"
30804,,"T_16452_10_sportivecasual_M_055718.json, T_16460_10_sportivecasual_M_055720.json, T_16449_10_sportivecasual_M_055717.json",,T_16466_10_sportivecasual_M_055714.json
63572,,"W_06105_10_sportivecasual_W_129580.json, W_08810_10_sportivecasual_W_129589.json, W_03441_80_powersuit_W_129577.json, W_05508_10_sportivecasual_W_129572.json, W_03457_60_minimal_W_129559.json, W_19742_60_popart_W_129567.json",,
63574,"W_02095_60_popart_W_129665.json, W_03944_90_hiphop_W_129668.json, W_05737_90_kitsch_W_129693.json, W_07658_80_bodyconscious_W_129675.json","W_14872_80_powersuit_W_129684.json, W_08322_19_normcore_W_129663.json, W_06102_10_athleisure_W_129703.json",W_02095_60_popart_W_129665.json,
63573,W_06102_10_athleisure_W_129654.json,"W_02527_60_minimal_W_129625.json, W_03477_80_powersuit_W_129635.json, W_18644_19_genderless_W_129655.json, W_05816_10_sportivecasual_W_129614.json, W_05260_90_kitsch_W_129620.json",,W_01273_90_lingerie_W_129612.json
63576,"W_01179_10_sportivecasual_W_129720.json, W_03634_10_sportivecasual_W_129712.json","W_03772_90_lingerie_W_129718.json, W_02424_50_feminine_W_129722.json",W_01179_10_sportivecasual_W_129720.json,
63577,,W_05667_10_athleisure_W_129779.json,,W_05667_10_athleisure_W_129779.json
63578,"W_13538_80_powersuit_W_129849.json, W_08913_10_athleisure_W_129827.json, W_00432_90_hiphop_W_129817.json","W_19492_00_ecology_W_129843.json, W_13070_50_feminine_W_129805.json, W_03522_80_powersuit_W_129833.json, W_03890_80_bodyconscious_W_129824.json",W_08913_10_athleisure_W_129827.json,W_03522_80_powersuit_W_129833.json
63579,"W_06102_10_athleisure_W_129886.json, W_13402_80_powersuit_W_129866.json, W_11735_70_hippie_W_129882.json","W_07771_90_grunge_W_129875.json, W_07666_70_disco_W_129865.json",,W_13533_19_normcore_W_129903.json
63580,"W_14789_60_minimal_W_129913.json, W_14211_60_minimal_W_129946.json","W_01911_70_hippie_W_129947.json, W_14983_00_ecology_W_129925.json, W_03673_10_sportivecasual_W_129926.json",,
63581,"W_05619_00_ecology_W_129984.json, W_01050_80_bodyconscious_W_129996.json, W_05754_90_lingerie_W_129974.json, W_14478_70_disco_W_129964.json",W_14444_80_bodyconscious_W_129965.json,W_05619_00_ecology_W_129984.json,W_14444_80_bodyconscious_W_129965.json
63582,"W_05670_10_athleisure_W_130006.json, W_08670_50_classic_W_130016.json","W_11509_80_bodyconscious_W_130019.json, W_08593_00_cityglam_W_130021.json",,W_11509_80_bodyconscious_W_130019.json
63583,"W_08874_10_sportivecasual_W_130056.json, W_07658_80_bodyconscious_W_130053.json, W_00385_50_feminine_W_130041.json, W_05186_19_genderless_W_130032.json, W_05258_90_kitsch_W_130045.json, W_03663_10_sportivecasual_W_130064.json, W_03569_10_sportivecasual_W_130039.json, W_02100_00_oriental_W_130055.json, W_14708_19_genderless_W_130048.json, W_19510_50_feminine_W_130050.json, W_13303_60_minimal_W_130067.json","W_14709_00_cityglam_W_130063.json, W_10223_00_oriental_W_130038.json, W_07877_70_disco_W_130035.json, W_08175_70_hippie_W_130060.json, W_08637_90_kitsch_W_130062.json, W_13758_80_bodyconscious_W_130061.json, W_04067_80_bodyconscious_W_130069.json, W_12065_00_oriental_W_130030.json, W_19964_80_powersuit_W_130044.json, W_01248_90_hiphop_W_130029.json, W_19412_60_popart_W_130051.json, W_11391_19_genderless_W_130073.json, W_14624_19_genderless_W_130040.json, W_08791_80_bodyconscious_W_130036.json, W_18920_00_oriental_W_130071.json, W_18030_90_kitsch_W_130054.json, W_19559_00_oriental_W_130046.json, W_19311_70_punk_W_130068.json, W_18947_90_kitsch_W_130037.json, W_09901_70_military_W_130043.json, W_10950_60_minimal_W_130059.json, W_00329_60_popart_W_130026.json, W_19283_70_hippie_W_130027.json, W_02621_50_feminine_W_130058.json, W_04901_50_feminine_W_130025.json, W_03717_10_athleisure_W_130072.json, W_18543_60_popart_W_130034.json, W_18309_50_classic_W_130066.json, W_19278_80_bodyconscious_W_130028.json, W_03693_10_athleisure_W_130031.json, W_10543_19_lounge_W_130057.json","W_04845_19_lounge_W_130074.json, W_14512_60_minimal_W_130042.json, W_05258_90_kitsch_W_130045.json, W_03732_10_sportivecasual_W_130047.json, W_03663_10_sportivecasual_W_130064.json, W_18058_50_classic_W_130033.json, W_03569_10_sportivecasual_W_130039.json, W_08951_19_normcore_W_130065.json","W_07877_70_disco_W_130035.json, W_19825_70_hippie_W_130052.json, W_19559_00_oriental_W_130046.json, W_03717_10_athleisure_W_130072.json, W_08008_90_hiphop_W_130070.json, W_19278_80_bodyconscious_W_130028.json"
